,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
6590,28.0,-11.0,1.0,-1.0,24.0,30.0,-5.0,10.0,-25.0,7.0,-3.0,3.0,-4.0,-4.0,12.0,-6.0,30.0,16.0,9.0,-1.0,-7.0,4.0,-4.0,21.0,10.0,5.0,-1.0,-1.0,-6.0,-23.0,-7.0,-19.0,-3.0,-6.0,-1.0,-2.0,24.0,16.0,-5.0,0.0,-10.0,-3.0,1.0,-1.0,1.0,4.0,3.0,-7.0,-2.0,7.0,0.0,-1.0,-5.0,16.0,4.0,5.0,1.0,13.0,-1.0,-4.0,25.0,4.0,3.0,-5.0,2
6591,40.0,-6.0,-14.0,5.0,-51.0,-77.0,-9.0,7.0,-17.0,-26.0,10.0,4.0,8.0,-10.0,-10.0,-13.0,-15.0,2.0,2.0,0.0,20.0,10.0,-6.0,6.0,-7.0,-2.0,4.0,0.0,-19.0,-4.0,-1.0,-6.0,-1.0,11.0,0.0,-11.0,-5.0,3.0,27.0,1.0,-1.0,7.0,-10.0,2.0,17.0,19.0,-11.0,-18.0,-8.0,-14.0,-2.0,-3.0,-28.0,-45.0,5.0,8.0,7.0,-3.0,-1.0,2.0,-2.0,4.0,-7.0,15.0,2
6592,-25.0,-9.0,1.0,-2.0,5.0,1.0,-12.0,-9.0,-14.0,7.0,-2.0,-4.0,-9.0,8.0,12.0,-1.0,1.0,9.0,0.0,-1.0,6.0,-17.0,1.0,-8.0,4.0,4.0,-3.0,-5.0,-19.0,21.0,1.0,-5.0,4.0,19.0,7.0,-2.0,7.0,23.0,4.0,-6.0,-22.0,-8.0,-1.0,7.0,3.0,-66.0,-23.0,-5.0,21.0,5.0,5.0,8.0,-4.0,39.0,5.0,-9.0,-14.0,-13.0,-7.0,2.0,22.0,-8.0,11.0,2.0,2
6593,18.0,16.0,0.0,-2.0,12.0,10.0,-6.0,12.0,-13.0,2.0,-2.0,-4.0,-22.0,-6.0,0.0,-8.0,23.0,-22.0,-10.0,-10.0,27.0,39.0,1.0,0.0,-52.0,0.0,7.0,9.0,-48.0,-82.0,-27.0,-29.0,-14.0,-18.0,-2.0,4.0,22.0,70.0,13.0,16.0,7.0,14.0,1.0,-3.0,4.0,43.0,0.0,-6.0,-7.0,0.0,0.0,1.0,-19.0,-28.0,-6.0,11.0,21.0,5.0,-6.0,-7.0,15.0,12.0,0.0,-5.0,2
6594,-19.0,-19.0,-6.0,-3.0,-11.0,-25.0,-9.0,-2.0,-23.0,-7.0,-7.0,-11.0,-8.0,23.0,0.0,-1.0,-3.0,11.0,7.0,5.0,21.0,-51.0,-6.0,-19.0,-4.0,-16.0,-2.0,3.0,11.0,57.0,-10.0,11.0,-17.0,-14.0,9.0,8.0,-8.0,-37.0,16.0,1.0,18.0,5.0,-1.0,2.0,10.0,3.0,8.0,6.0,-6.0,12.0,-5.0,-4.0,4.0,15.0,1.0,-13.0,4.0,5.0,0.0,-4.0,-1.0,-20.0,0.0,1.0,2
6595,2.0,-11.0,-6.0,-1.0,-4.0,-23.0,-19.0,-5.0,3.0,6.0,3.0,-5.0,-3.0,-7.0,3.0,1.0,14.0,-2.0,-16.0,-18.0,23.0,20.0,-24.0,-9.0,56.0,74.0,29.0,15.0,26.0,38.0,23.0,-7.0,-36.0,-72.0,-11.0,3.0,-42.0,-26.0,-2.0,20.0,28.0,0.0,1.0,6.0,17.0,9.0,2.0,-9.0,-13.0,-20.0,5.0,-1.0,-26.0,-24.0,-6.0,8.0,25.0,12.0,-9.0,-3.0,30.0,14.0,-12.0,-3.0,2
6596,6.0,21.0,0.0,-8.0,6.0,2.0,12.0,-14.0,0.0,1.0,3.0,2.0,-5.0,-18.0,-10.0,9.0,-7.0,6.0,-1.0,-1.0,4.0,13.0,3.0,-15.0,-1.0,25.0,-22.0,-36.0,-12.0,-11.0,1.0,9.0,-29.0,-41.0,5.0,26.0,-15.0,-83.0,-14.0,-9.0,7.0,-1.0,19.0,15.0,10.0,45.0,-2.0,2.0,28.0,24.0,4.0,2.0,-2.0,19.0,17.0,-13.0,-46.0,-13.0,15.0,6.0,-26.0,-18.0,0.0,31.0,2
6597,36.0,-16.0,-15.0,-14.0,33.0,27.0,-17.0,7.0,-4.0,-3.0,-7.0,-6.0,-10.0,-25.0,4.0,-2.0,24.0,25.0,15.0,17.0,7.0,15.0,21.0,2.0,18.0,-39.0,-10.0,-8.0,8.0,-13.0,5.0,27.0,15.0,36.0,0.0,-8.0,6.0,36.0,-15.0,-24.0,-2.0,-18.0,-4.0,-1.0,-3.0,-4.0,-2.0,6.0,-12.0,12.0,0.0,2.0,5.0,-34.0,-4.0,18.0,3.0,-10.0,-3.0,8.0,-22.0,39.0,18.0,-16.0,2
6598,-23.0,28.0,7.0,0.0,10.0,-31.0,-19.0,-5.0,-12.0,-41.0,-9.0,0.0,-3.0,40.0,18.0,-12.0,29.0,6.0,-3.0,-6.0,-5.0,-29.0,-18.0,13.0,-44.0,-11.0,1.0,7.0,2.0,15.0,-6.0,-9.0,15.0,14.0,9.0,-1.0,10.0,-2.0,3.0,11.0,-8.0,19.0,-5.0,-11.0,-18.0,-23.0,-5.0,-11.0,-16.0,-22.0,-9.0,1.0,11.0,29.0,11.0,1.0,12.0,18.0,9.0,0.0,-23.0,-67.0,-17.0,4.0,2
6599,7.0,-21.0,-13.0,-4.0,19.0,77.0,5.0,-34.0,18.0,-4.0,2.0,-1.0,-1.0,-17.0,1.0,32.0,-17.0,2.0,-4.0,7.0,-1.0,-22.0,2.0,13.0,3.0,3.0,1.0,-2.0,21.0,35.0,0.0,-25.0,-17.0,24.0,-3.0,-7.0,-11.0,-42.0,-5.0,21.0,6.0,-15.0,-4.0,-4.0,10.0,43.0,0.0,-19.0,29.0,21.0,0.0,-2.0,-35.0,-13.0,-1.0,38.0,-42.0,-49.0,-11.0,-6.0,19.0,16.0,2.0,-34.0,2
6600,37.0,3.0,4.0,6.0,-9.0,-36.0,-9.0,1.0,-6.0,-4.0,-2.0,3.0,-4.0,-2.0,3.0,0.0,-25.0,6.0,4.0,-4.0,3.0,-1.0,-4.0,-4.0,18.0,9.0,-4.0,3.0,3.0,22.0,10.0,-1.0,-1.0,-8.0,1.0,-3.0,-32.0,4.0,-1.0,5.0,-14.0,25.0,3.0,1.0,1.0,-51.0,5.0,14.0,-17.0,-23.0,2.0,7.0,4.0,68.0,0.0,-13.0,43.0,11.0,0.0,-7.0,-21.0,-27.0,-1.0,18.0,2
6601,-7.0,3.0,-4.0,0.0,22.0,44.0,9.0,7.0,-12.0,-10.0,-1.0,-3.0,-2.0,-52.0,-15.0,-19.0,13.0,2.0,-2.0,-8.0,-6.0,29.0,18.0,4.0,2.0,-9.0,0.0,4.0,6.0,3.0,-2.0,-1.0,0.0,8.0,3.0,0.0,8.0,21.0,4.0,17.0,5.0,26.0,1.0,-5.0,-20.0,19.0,-5.0,-12.0,-18.0,-6.0,-8.0,-5.0,-26.0,-42.0,4.0,12.0,-2.0,-5.0,0.0,1.0,22.0,-22.0,-17.0,16.0,2
6602,4.0,9.0,7.0,7.0,8.0,10.0,10.0,4.0,-55.0,4.0,-4.0,-2.0,7.0,1.0,0.0,-17.0,-23.0,-15.0,-8.0,0.0,2.0,-2.0,-5.0,-8.0,23.0,-40.0,-9.0,-4.0,-18.0,-24.0,1.0,-2.0,-6.0,14.0,-4.0,-2.0,-14.0,-46.0,-12.0,-2.0,-2.0,-52.0,-1.0,-2.0,13.0,-7.0,-9.0,-3.0,-15.0,21.0,5.0,5.0,-1.0,8.0,12.0,-20.0,9.0,3.0,3.0,4.0,23.0,26.0,-11.0,-4.0,2
6603,3.0,2.0,-1.0,-4.0,-23.0,-29.0,1.0,-18.0,4.0,22.0,-6.0,1.0,0.0,-3.0,5.0,8.0,-4.0,-4.0,0.0,4.0,7.0,26.0,-10.0,-10.0,0.0,14.0,2.0,0.0,6.0,-13.0,0.0,-4.0,-3.0,-20.0,3.0,-10.0,-10.0,-3.0,13.0,10.0,48.0,28.0,5.0,5.0,-1.0,19.0,-14.0,5.0,-18.0,7.0,5.0,-2.0,3.0,-20.0,-2.0,6.0,15.0,-6.0,-11.0,1.0,23.0,33.0,0.0,-4.0,2
6604,-79.0,21.0,14.0,-3.0,-5.0,-5.0,11.0,-22.0,41.0,-18.0,5.0,9.0,52.0,1.0,2.0,46.0,16.0,21.0,7.0,1.0,-5.0,-4.0,-4.0,-2.0,-24.0,-25.0,-10.0,-11.0,1.0,18.0,3.0,1.0,-6.0,3.0,-9.0,-1.0,-18.0,5.0,-5.0,-20.0,28.0,15.0,5.0,3.0,-9.0,43.0,9.0,22.0,-9.0,-22.0,-9.0,-14.0,0.0,-43.0,0.0,-8.0,-17.0,22.0,15.0,18.0,-1.0,-25.0,6.0,4.0,2
6605,27.0,-3.0,-5.0,-2.0,15.0,67.0,10.0,-2.0,-22.0,-12.0,-1.0,2.0,24.0,-10.0,-4.0,-13.0,44.0,4.0,-4.0,-3.0,-20.0,-2.0,-8.0,-2.0,-34.0,-17.0,-5.0,-5.0,-14.0,-17.0,-6.0,-5.0,2.0,0.0,-6.0,-6.0,-5.0,10.0,-9.0,8.0,-2.0,5.0,5.0,5.0,3.0,28.0,9.0,-12.0,16.0,-1.0,4.0,0.0,-5.0,21.0,26.0,-16.0,-8.0,3.0,1.0,0.0,18.0,37.0,8.0,11.0,2
6606,16.0,-28.0,1.0,3.0,18.0,-13.0,5.0,13.0,-27.0,13.0,-9.0,-9.0,-4.0,-16.0,-10.0,-9.0,-11.0,-13.0,-1.0,5.0,0.0,-7.0,-4.0,0.0,24.0,8.0,6.0,-3.0,-32.0,-21.0,-1.0,-3.0,5.0,14.0,-7.0,3.0,10.0,-10.0,-15.0,-12.0,2.0,-5.0,-1.0,-6.0,-5.0,32.0,17.0,8.0,-17.0,2.0,3.0,7.0,9.0,-58.0,-30.0,-17.0,9.0,-4.0,-7.0,-13.0,-14.0,12.0,2.0,5.0,2
6607,-37.0,8.0,8.0,18.0,11.0,-25.0,-5.0,-2.0,-29.0,-23.0,-16.0,-13.0,-2.0,5.0,10.0,-16.0,24.0,9.0,12.0,2.0,18.0,20.0,-9.0,26.0,-1.0,26.0,5.0,8.0,-13.0,-45.0,11.0,-15.0,0.0,-29.0,14.0,0.0,-3.0,47.0,15.0,-2.0,36.0,-23.0,-2.0,3.0,-21.0,14.0,-10.0,1.0,-24.0,-25.0,-10.0,0.0,31.0,31.0,5.0,37.0,-3.0,19.0,-2.0,-6.0,-7.0,-2.0,7.0,-9.0,2
6608,-13.0,5.0,-7.0,-6.0,-29.0,-31.0,-10.0,-6.0,19.0,19.0,4.0,2.0,1.0,12.0,4.0,-8.0,-42.0,-6.0,-10.0,-12.0,-10.0,-11.0,-17.0,-20.0,-13.0,1.0,4.0,7.0,-22.0,-1.0,-2.0,-14.0,20.0,-1.0,-2.0,2.0,19.0,1.0,-3.0,9.0,9.0,17.0,3.0,-9.0,-3.0,-23.0,3.0,-9.0,-47.0,12.0,-8.0,1.0,5.0,27.0,3.0,16.0,0.0,-28.0,-1.0,-4.0,-12.0,6.0,-12.0,-19.0,2
6609,3.0,-21.0,-4.0,9.0,54.0,-3.0,-2.0,-2.0,-13.0,13.0,0.0,13.0,2.0,-11.0,-6.0,1.0,20.0,7.0,5.0,0.0,4.0,-4.0,1.0,-8.0,-6.0,-24.0,-6.0,-11.0,20.0,-32.0,-21.0,16.0,11.0,1.0,-5.0,-5.0,-1.0,40.0,-7.0,-18.0,-20.0,2.0,-4.0,-1.0,15.0,-13.0,14.0,51.0,-3.0,0.0,3.0,3.0,-29.0,-11.0,0.0,-30.0,51.0,9.0,3.0,3.0,34.0,1.0,-5.0,37.0,2
6610,35.0,-5.0,0.0,1.0,-13.0,-32.0,3.0,4.0,-22.0,-5.0,-2.0,-1.0,-10.0,-32.0,-10.0,-2.0,11.0,-4.0,1.0,-3.0,-6.0,16.0,-1.0,-12.0,-2.0,24.0,-12.0,-4.0,-13.0,-1.0,-1.0,-11.0,-26.0,-13.0,8.0,-9.0,-5.0,2.0,2.0,-3.0,-8.0,-50.0,-5.0,3.0,-11.0,60.0,7.0,-27.0,19.0,0.0,2.0,7.0,-8.0,-20.0,15.0,30.0,-7.0,11.0,-4.0,-12.0,-42.0,2.0,12.0,-12.0,2
6611,9.0,28.0,-1.0,9.0,51.0,-37.0,-5.0,6.0,-7.0,11.0,15.0,-1.0,-5.0,6.0,0.0,-18.0,-10.0,-14.0,-4.0,-3.0,-12.0,21.0,-6.0,-5.0,2.0,-4.0,1.0,2.0,0.0,-3.0,-4.0,-3.0,5.0,3.0,-5.0,-11.0,-12.0,46.0,2.0,0.0,8.0,3.0,0.0,-2.0,-5.0,-18.0,-4.0,15.0,5.0,5.0,-4.0,-2.0,4.0,-36.0,-10.0,-11.0,16.0,42.0,11.0,9.0,15.0,-2.0,3.0,20.0,2
6612,-30.0,-43.0,-6.0,-3.0,-8.0,40.0,11.0,-25.0,-31.0,0.0,-5.0,-2.0,13.0,9.0,5.0,28.0,7.0,1.0,3.0,-4.0,-2.0,-7.0,3.0,11.0,0.0,-6.0,1.0,7.0,-3.0,2.0,-3.0,-8.0,9.0,36.0,-8.0,-8.0,-15.0,-58.0,-21.0,-9.0,14.0,-7.0,16.0,3.0,31.0,34.0,2.0,14.0,-16.0,-11.0,-3.0,-2.0,-7.0,-48.0,8.0,-13.0,-26.0,-23.0,-5.0,-5.0,24.0,91.0,2.0,-19.0,2
6613,17.0,13.0,2.0,6.0,-28.0,-49.0,-2.0,8.0,-11.0,16.0,-3.0,1.0,4.0,17.0,-2.0,1.0,26.0,-1.0,-2.0,-6.0,-13.0,-25.0,-8.0,13.0,13.0,-11.0,-4.0,-5.0,7.0,-8.0,-10.0,1.0,6.0,13.0,1.0,6.0,-1.0,4.0,19.0,10.0,1.0,5.0,-8.0,-8.0,-21.0,-24.0,-17.0,-16.0,-9.0,-14.0,-5.0,-7.0,-7.0,10.0,-1.0,-2.0,-11.0,2.0,-2.0,1.0,45.0,49.0,9.0,-13.0,2
6614,-5.0,-6.0,2.0,0.0,-18.0,-1.0,-11.0,10.0,7.0,9.0,3.0,8.0,-22.0,-25.0,2.0,-11.0,-1.0,-2.0,0.0,2.0,4.0,19.0,-6.0,-3.0,-20.0,12.0,2.0,-1.0,16.0,15.0,-9.0,9.0,-1.0,-26.0,-12.0,-6.0,-18.0,2.0,2.0,1.0,14.0,-2.0,-2.0,0.0,-1.0,-28.0,11.0,-3.0,-16.0,5.0,4.0,9.0,21.0,-6.0,0.0,-17.0,7.0,0.0,1.0,-3.0,-34.0,-25.0,10.0,34.0,2
6615,-7.0,-4.0,3.0,0.0,19.0,7.0,7.0,4.0,6.0,18.0,-9.0,-7.0,-19.0,-20.0,-12.0,-6.0,10.0,-3.0,-4.0,-11.0,-11.0,-13.0,0.0,4.0,-13.0,-19.0,-1.0,10.0,23.0,56.0,17.0,-24.0,1.0,8.0,16.0,-3.0,-13.0,-31.0,-9.0,16.0,15.0,-9.0,-7.0,-5.0,-15.0,-48.0,-13.0,-2.0,4.0,37.0,-1.0,6.0,-7.0,46.0,7.0,3.0,34.0,-43.0,-3.0,-4.0,58.0,-23.0,-10.0,-7.0,2
6616,-16.0,-8.0,-9.0,-6.0,-30.0,14.0,-6.0,-5.0,-3.0,-4.0,-3.0,-4.0,13.0,15.0,2.0,-7.0,33.0,33.0,6.0,5.0,5.0,-33.0,-5.0,0.0,-53.0,-6.0,-8.0,3.0,-20.0,-37.0,-2.0,-2.0,7.0,10.0,15.0,11.0,31.0,44.0,18.0,-9.0,-16.0,-4.0,-1.0,-3.0,18.0,24.0,-16.0,3.0,20.0,-7.0,-5.0,-11.0,-23.0,18.0,4.0,-12.0,2.0,32.0,0.0,-2.0,-12.0,-29.0,-5.0,19.0,2
6617,6.0,-29.0,-17.0,5.0,15.0,-22.0,-12.0,-1.0,-19.0,-8.0,1.0,1.0,6.0,43.0,-7.0,-22.0,-11.0,-22.0,4.0,-8.0,22.0,15.0,5.0,19.0,-6.0,11.0,5.0,1.0,-39.0,-19.0,4.0,-11.0,-8.0,9.0,-4.0,-5.0,19.0,5.0,-3.0,-8.0,67.0,4.0,-12.0,-18.0,-20.0,-11.0,-3.0,3.0,-2.0,-9.0,3.0,8.0,-2.0,27.0,-3.0,-6.0,8.0,-21.0,3.0,-1.0,-34.0,-35.0,-4.0,28.0,2
6618,15.0,18.0,2.0,-2.0,2.0,34.0,4.0,-15.0,-28.0,-35.0,-7.0,-1.0,14.0,-13.0,-3.0,-9.0,2.0,0.0,11.0,2.0,-3.0,15.0,0.0,-4.0,3.0,-14.0,-4.0,1.0,20.0,-33.0,-16.0,13.0,53.0,11.0,-1.0,-4.0,-10.0,31.0,-1.0,8.0,-53.0,24.0,5.0,7.0,22.0,1.0,-9.0,3.0,54.0,-21.0,8.0,4.0,9.0,4.0,1.0,7.0,-29.0,-19.0,-4.0,-7.0,-16.0,-41.0,-9.0,-32.0,2
6619,-48.0,12.0,-2.0,0.0,12.0,2.0,0.0,31.0,-1.0,29.0,5.0,2.0,-20.0,-38.0,3.0,-16.0,-9.0,-11.0,-11.0,-2.0,25.0,10.0,-4.0,15.0,13.0,9.0,-6.0,-9.0,16.0,14.0,-2.0,-23.0,23.0,9.0,6.0,2.0,-4.0,-30.0,1.0,-13.0,-25.0,0.0,0.0,9.0,4.0,43.0,7.0,26.0,-29.0,-7.0,4.0,12.0,10.0,89.0,17.0,-12.0,16.0,6.0,4.0,4.0,-39.0,-6.0,15.0,28.0,2
6620,-15.0,-5.0,-3.0,-11.0,6.0,-12.0,-2.0,-4.0,16.0,2.0,-3.0,-6.0,0.0,-17.0,-5.0,2.0,0.0,23.0,-3.0,-2.0,-12.0,-16.0,3.0,0.0,17.0,12.0,-7.0,0.0,15.0,28.0,-7.0,-4.0,6.0,-38.0,14.0,0.0,-5.0,3.0,10.0,22.0,-1.0,-18.0,1.0,-3.0,-9.0,-10.0,-2.0,-6.0,-16.0,-8.0,-7.0,-5.0,-5.0,-39.0,-11.0,-5.0,-8.0,-13.0,4.0,9.0,5.0,31.0,7.0,-13.0,2
6621,21.0,22.0,-10.0,-3.0,-10.0,-8.0,-5.0,-4.0,4.0,-20.0,-2.0,-3.0,-4.0,-8.0,2.0,3.0,-10.0,8.0,-1.0,-6.0,12.0,-16.0,-5.0,-6.0,-5.0,18.0,-8.0,0.0,28.0,34.0,-4.0,5.0,10.0,-14.0,7.0,-10.0,-58.0,-47.0,-10.0,-3.0,11.0,9.0,6.0,0.0,9.0,23.0,2.0,7.0,-40.0,-26.0,-8.0,3.0,-11.0,16.0,9.0,-7.0,1.0,2.0,-2.0,-2.0,24.0,-12.0,-16.0,-3.0,2
6622,-29.0,-6.0,-2.0,10.0,16.0,-13.0,-22.0,-39.0,-22.0,33.0,0.0,-3.0,-2.0,-37.0,-1.0,49.0,5.0,-19.0,-1.0,2.0,0.0,-9.0,0.0,0.0,-3.0,-23.0,-8.0,-10.0,16.0,24.0,-3.0,-9.0,-23.0,25.0,-16.0,-7.0,-11.0,6.0,-2.0,-3.0,22.0,-24.0,9.0,4.0,-15.0,-36.0,-1.0,-14.0,49.0,29.0,-4.0,-2.0,9.0,5.0,7.0,0.0,-45.0,7.0,12.0,0.0,-15.0,-28.0,-11.0,14.0,2
6623,16.0,-25.0,-12.0,-3.0,13.0,1.0,5.0,15.0,-2.0,9.0,-3.0,-2.0,8.0,19.0,2.0,-26.0,13.0,17.0,2.0,-5.0,-22.0,-31.0,-5.0,11.0,4.0,-6.0,4.0,6.0,3.0,-3.0,8.0,-9.0,-18.0,5.0,2.0,4.0,15.0,9.0,-3.0,-12.0,15.0,-4.0,-1.0,-5.0,-10.0,30.0,24.0,14.0,-20.0,-8.0,-2.0,-3.0,0.0,-58.0,-16.0,-18.0,13.0,18.0,2.0,2.0,-24.0,12.0,-19.0,-9.0,2
6624,32.0,-8.0,10.0,13.0,11.0,-23.0,37.0,28.0,0.0,-6.0,-1.0,8.0,25.0,14.0,1.0,-16.0,-5.0,2.0,-3.0,2.0,-1.0,-9.0,-3.0,0.0,8.0,1.0,-3.0,-8.0,-8.0,-1.0,-8.0,12.0,-13.0,-6.0,-2.0,-8.0,11.0,-17.0,-12.0,-4.0,-13.0,38.0,0.0,-6.0,1.0,53.0,-2.0,-14.0,-19.0,-48.0,1.0,6.0,5.0,59.0,23.0,-4.0,-7.0,-1.0,2.0,1.0,20.0,14.0,4.0,1.0,2
6625,-18.0,-10.0,-7.0,-7.0,-9.0,11.0,-15.0,4.0,8.0,4.0,4.0,4.0,-17.0,-60.0,-4.0,0.0,-5.0,9.0,0.0,-5.0,16.0,-3.0,-23.0,-7.0,-3.0,-13.0,-17.0,-2.0,-8.0,0.0,9.0,-1.0,-10.0,-24.0,7.0,1.0,-15.0,-20.0,-16.0,-33.0,11.0,-7.0,0.0,1.0,-5.0,21.0,-3.0,-9.0,1.0,5.0,4.0,7.0,4.0,6.0,48.0,15.0,27.0,26.0,4.0,-3.0,-2.0,-25.0,-7.0,-5.0,2
6626,-47.0,-23.0,-10.0,-3.0,-11.0,12.0,4.0,10.0,-39.0,-15.0,-3.0,-5.0,-32.0,-30.0,-13.0,1.0,23.0,-1.0,-2.0,-2.0,30.0,2.0,-16.0,-8.0,-10.0,25.0,7.0,-2.0,-19.0,-7.0,-5.0,0.0,13.0,14.0,1.0,3.0,8.0,15.0,1.0,-16.0,51.0,-9.0,-11.0,-2.0,1.0,-19.0,1.0,26.0,-59.0,-12.0,-4.0,-10.0,36.0,1.0,-12.0,2.0,14.0,-3.0,3.0,3.0,-31.0,-12.0,24.0,14.0,2
6627,-1.0,22.0,2.0,4.0,19.0,55.0,-3.0,-4.0,29.0,-3.0,-6.0,1.0,-30.0,18.0,-2.0,-15.0,-3.0,-5.0,-4.0,-7.0,-2.0,11.0,-10.0,-1.0,-11.0,-14.0,-12.0,-6.0,-9.0,-32.0,1.0,-19.0,23.0,-9.0,15.0,10.0,46.0,-7.0,0.0,24.0,13.0,8.0,1.0,1.0,21.0,-5.0,-2.0,-15.0,11.0,14.0,-2.0,1.0,-12.0,2.0,-16.0,8.0,-52.0,-14.0,0.0,-4.0,6.0,12.0,6.0,-11.0,2
6628,9.0,5.0,-8.0,-8.0,-18.0,-6.0,4.0,-2.0,-7.0,-3.0,5.0,1.0,5.0,-10.0,2.0,-9.0,-7.0,0.0,1.0,0.0,5.0,12.0,-10.0,7.0,19.0,-1.0,3.0,-2.0,-13.0,-28.0,22.0,-6.0,37.0,19.0,5.0,12.0,14.0,-12.0,-1.0,20.0,-71.0,-16.0,-5.0,-7.0,-7.0,17.0,-10.0,-12.0,13.0,29.0,6.0,6.0,-9.0,-54.0,11.0,-14.0,42.0,-15.0,-6.0,-3.0,9.0,31.0,2.0,27.0,2
6629,-18.0,36.0,-14.0,-4.0,-4.0,-4.0,-1.0,-28.0,27.0,-37.0,14.0,0.0,8.0,10.0,-2.0,-4.0,-36.0,6.0,-1.0,-2.0,-41.0,-6.0,-6.0,3.0,19.0,8.0,4.0,8.0,32.0,85.0,25.0,3.0,-24.0,0.0,-1.0,-9.0,8.0,-4.0,-3.0,-8.0,12.0,22.0,-5.0,4.0,-9.0,-19.0,-2.0,24.0,12.0,-2.0,1.0,-1.0,-25.0,-14.0,-4.0,8.0,-6.0,4.0,5.0,-5.0,19.0,9.0,6.0,1.0,2
6630,-2.0,-14.0,-7.0,-5.0,-27.0,-3.0,-22.0,-24.0,-50.0,27.0,-4.0,-1.0,37.0,1.0,-1.0,-3.0,-4.0,-52.0,-5.0,6.0,47.0,74.0,0.0,8.0,-39.0,6.0,4.0,6.0,-24.0,-88.0,2.0,-41.0,10.0,-13.0,1.0,-3.0,7.0,12.0,14.0,5.0,18.0,6.0,-1.0,0.0,4.0,-15.0,3.0,-8.0,15.0,9.0,0.0,-11.0,1.0,-9.0,-4.0,-2.0,-18.0,-18.0,-3.0,-1.0,23.0,12.0,-14.0,4.0,2
6631,19.0,19.0,-5.0,-6.0,-29.0,49.0,1.0,-8.0,-44.0,-30.0,10.0,10.0,16.0,10.0,12.0,3.0,-21.0,-35.0,-2.0,0.0,0.0,-5.0,-8.0,18.0,59.0,8.0,4.0,-12.0,-20.0,24.0,0.0,-5.0,-54.0,-35.0,-1.0,7.0,12.0,-14.0,-7.0,5.0,23.0,35.0,0.0,9.0,-24.0,-14.0,4.0,-6.0,0.0,-10.0,-5.0,-7.0,22.0,43.0,1.0,2.0,-3.0,7.0,-1.0,4.0,-21.0,17.0,-13.0,-14.0,2
6632,7.0,5.0,3.0,2.0,19.0,-55.0,22.0,21.0,23.0,-2.0,-2.0,-8.0,-1.0,44.0,9.0,-18.0,6.0,18.0,1.0,9.0,0.0,-48.0,-10.0,-26.0,14.0,4.0,-2.0,0.0,19.0,-6.0,-20.0,26.0,-19.0,-9.0,-10.0,-28.0,2.0,24.0,-10.0,-16.0,15.0,-8.0,2.0,15.0,-32.0,-19.0,22.0,22.0,3.0,3.0,5.0,1.0,-18.0,-49.0,-7.0,-7.0,11.0,1.0,-1.0,3.0,14.0,32.0,23.0,6.0,2
6633,-22.0,-6.0,3.0,-4.0,6.0,-4.0,5.0,4.0,12.0,-12.0,-3.0,-8.0,7.0,3.0,-11.0,-31.0,3.0,1.0,-3.0,0.0,-20.0,0.0,8.0,10.0,-31.0,1.0,0.0,-3.0,36.0,24.0,-7.0,15.0,39.0,11.0,-8.0,3.0,-66.0,-50.0,-12.0,-20.0,9.0,21.0,7.0,1.0,39.0,-26.0,-9.0,-6.0,-39.0,-49.0,-11.0,-4.0,-29.0,-28.0,-11.0,-9.0,6.0,-21.0,-3.0,-2.0,10.0,54.0,-11.0,-3.0,2
6634,-36.0,18.0,2.0,-3.0,-10.0,-45.0,11.0,8.0,1.0,8.0,-3.0,5.0,16.0,60.0,3.0,3.0,27.0,24.0,-3.0,-4.0,-3.0,-11.0,9.0,4.0,-15.0,-9.0,2.0,1.0,19.0,7.0,-1.0,0.0,6.0,-11.0,-4.0,-3.0,-26.0,14.0,-18.0,-10.0,8.0,-4.0,0.0,1.0,20.0,34.0,4.0,19.0,6.0,9.0,2.0,-1.0,9.0,-22.0,-13.0,-30.0,-49.0,35.0,0.0,-8.0,-16.0,-8.0,8.0,23.0,2
6635,22.0,-35.0,-19.0,-2.0,31.0,-10.0,-15.0,12.0,-61.0,-19.0,12.0,0.0,-33.0,-17.0,-2.0,-21.0,33.0,46.0,4.0,1.0,3.0,57.0,22.0,5.0,7.0,-11.0,-4.0,1.0,-20.0,-40.0,18.0,3.0,28.0,28.0,8.0,-3.0,12.0,6.0,-10.0,9.0,-8.0,-32.0,-20.0,-10.0,-3.0,12.0,-4.0,-7.0,0.0,4.0,2.0,5.0,-3.0,12.0,1.0,-23.0,8.0,10.0,12.0,8.0,17.0,3.0,26.0,7.0,2
6636,4.0,2.0,-1.0,-2.0,-17.0,11.0,2.0,16.0,19.0,5.0,-10.0,-17.0,-4.0,-35.0,-24.0,12.0,-23.0,7.0,5.0,7.0,14.0,50.0,12.0,-24.0,50.0,-18.0,-4.0,4.0,13.0,-51.0,-8.0,17.0,2.0,-7.0,5.0,5.0,1.0,40.0,2.0,-2.0,-12.0,-2.0,-4.0,-8.0,0.0,-28.0,-8.0,-13.0,4.0,-9.0,-6.0,-9.0,9.0,-9.0,-2.0,66.0,24.0,13.0,-1.0,0.0,-1.0,-6.0,-20.0,-34.0,2
